id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
267,2016-07-03 04:45:00,53,4,3800,8,3,7584.31,,5989.0,2417.5,18027.3,2417.5
268,2016-07-03 04:49:00,55,2,1300,5,2,5643.44,,8705.0,2454.5,20205.4,2454.5
269,2016-07-03 04:53:00,54,4,1200,8,1,7894.57,,15717.5,6105.0,7794.31,6105.0
270,2016-07-03 04:57:00,50,5,1550,3,1,3802.15,,6571.5,2787.0,8535.62,2787.0
271,2016-07-03 04:59:00,57,1,1200,4,1,1760.48,,2263.0,484.0,2243.0,484.0
272,2016-07-03 05:00:00,51,5,1200,8,1,19591.55,,16600.5,8419.5,38797.2,8419.5
273,2016-07-03 05:08:00,52,5,1008,8,1,183.23,,6090.0,2678.0,1972.82,2678.0
274,2016-07-03 05:12:00,48,6,1220,3,1,20988.33,,6205.5,1795.5,8059.13,1795.5
275,2016-07-03 05:15:00,53,5,1800,8,3,8785.18,,12162.5,5931.5,27147.0,5931.5
276,2016-07-03 05:19:00,49,6,1100,7,1,12522.17,,10505.0,4322.0,7795.1,4322.0
277,2016-07-03 05:23:00,55,3,1100,5,2,13485.85,,7725.5,1952.5,15663.8,1952.5
278,2016-07-03 05:27:00,54,5,1200,8,1,18150.27,,21976.0,9384.0,11681.5,9384.0
279,2016-07-03 05:30:00,51,6,1000,8,1,7366.14,,15782.0,8488.0,30486.7,8488.0
280,2016-07-03 05:35:00,50,6,1300,3,1,6811.97,,6879.5,791.0,6780.21,791.0
281,2016-07-03 05:37:00,57,2,1200,4,1,3041.26,,1384.0,168.5,1421.5,168.5
282,2016-07-03 05:42:00,52,6,1608,8,1,242.38,,6111.5,2805.5,2436.94,2805.5
283,2016-07-03 05:45:00,53,6,1200,8,3,30671.82,,18794.5,5939.0,30586.8,5939.0
284,2016-07-03 05:49:00,48,7,1120,3,1,11126.31,,6370.0,2094.5,9628.03,2094.5
285,2016-07-03 05:53:00,49,7,1310,7,1,9080.29,,15903.0,5630.0,16207.4,5630.0
286,2016-07-03 05:57:00,55,4,1100,5,2,2603.01,,3813.0,856.5,14119.5,856.5
287,2016-07-03 06:00:00,51,7,1717,8,1,17753.22,,26432.5,13138.5,50088.1,13138.5
288,2016-07-03 06:05:00,54,6,1400,8,1,3652.38,,26410.5,10842.0,13549.4,10842.0
289,2016-07-03 06:12:00,50,7,2000,3,1,13224.47,,9801.0,1566.5,9218.37,1566.5
290,2016-07-03 06:15:00,53,7,1400,8,3,3477.08,,13835.0,5133.0,22083.3,5133.0
291,2016-07-03 06:17:00,57,3,1100,4,1,2346.36,,2123.5,845.0,2350.0,845.0
292,2016-07-03 06:19:00,52,7,1208,8,1,384.6,,10469.5,5174.44,4058.63,5174.44
293,2016-07-03 06:23:00,48,8,1620,3,1,8867.95,,13726.5,3649.0,14285.6,3649.0
294,2016-07-03 06:27:00,49,8,1200,7,1,9868.75,,13587.5,5390.0,11656.0,5390.0
295,2016-07-03 06:30:00,51,8,1400,8,1,5821.73,,20896.0,9740.5,43375.1,9740.5
296,2016-07-03 06:34:00,55,5,1760,5,2,14911.19,,8930.5,3696.0,24083.2,3696.0
297,2016-07-03 06:42:00,54,7,1600,8,1,17796.22,,27052.0,11557.0,11311.0,11557.0
298,2016-07-03 06:50:00,50,8,1100,3,1,11680.94,,13790.0,4608.0,13256.7,4608.0
299,2016-07-03 06:55:00,57,4,1400,4,1,17761.63,,6518.0,1377.0,5165.0,1377.0
300,2016-07-03 07:10:00,55,6,1200,5,2,16861.96,,23058.5,7383.0,37670.4,7383.0
301,2016-07-03 07:35:00,57,5,1400,4,1,7946.92,,3719.0,831.0,5027.0,831.0
302,2016-07-03 07:50:00,55,7,1200,5,2,13027.04,,18014.5,5927.0,34764.6,5927.0
303,2016-07-03 08:30:00,55,8,1400,5,2,16816.11,,18006.5,7833.0,42598.7,7833.0
304,2016-07-04 01:55:00,60,1,1257,5,1,15809.03,,8910.5,3567.5,5939.62,3567.5
305,2016-07-04 02:15:00,61,1,2000,5,1,15705.96,,11621.5,3040.5,5678.83,3040.5
306,2016-07-04 02:25:00,22,1,2000,5,2,15834.78,,4880.5,1169.0,10606.1,1169.0
307,2016-07-04 02:30:00,60,2,1257,5,1,1182.03,,9691.0,4837.5,4920.73,4837.5
308,2016-07-04 02:50:00,61,2,1200,5,1,30040.76,,7898.0,13.5,4940.08,13.5
309,2016-07-04 03:00:00,22,2,1200,5,2,22464.71,,11752.0,5919.5,26375.9,5919.5
310,2016-07-04 03:05:00,60,3,1007,5,1,6293.68,,12340.5,5470.0,7080.66,5470.0
311,2016-07-04 03:25:00,61,3,1000,5,1,36118.56,,14758.5,5780.5,8430.71,5780.5
312,2016-07-04 03:30:00,22,3,1100,5,2,23906.51,,12606.0,6399.5,23213.9,6399.5
313,2016-07-04 03:45:00,60,4,1614,5,1,27112.15,,18691.0,8240.0,13299.9,8240.0
314,2016-07-04 04:00:00,22,4,1300,5,2,33885.56,,12886.0,6051.0,29158.3,6051.0
315,2016-07-04 04:05:00,61,4,1400,5,1,25016.73,,9706.5,2017.5,6304.16,2017.5
316,2016-07-04 04:20:00,60,5,1257,5,1,32914.86,,19787.0,8814.0,13020.3,8814.0
317,2016-07-04 04:30:00,22,5,2000,5,2,18817.69,,13651.0,7020.5,24847.9,7020.5
318,2016-07-04 04:40:00,61,5,1400,5,1,34854.49,,22369.0,11680.0,15367.8,11680.0
319,2016-07-04 04:55:00,60,6,1257,5,1,12419.79,,19945.0,8943.0,12680.9,8943.0
320,2016-07-04 05:00:00,22,6,1400,5,2,15428.12,,14297.0,6458.5,27520.6,6458.5
321,2016-07-04 05:15:00,61,6,1400,5,1,24744.71,,42119.5,21047.0,23053.7,21047.0
322,2016-07-04 05:30:00,22,7,1400,5,2,35027.27,,18246.0,8147.0,32736.7,8147.0
323,2016-07-04 05:35:00,60,7,1412,5,1,8504.01,,16186.0,7782.5,11851.2,7782.5
324,2016-07-04 05:50:00,61,7,1200,5,1,38189.99,,22762.5,7921.0,13438.8,7921.0
325,2016-07-04 06:00:00,22,8,1200,5,2,53701.24,,20335.0,7684.0,30637.3,7684.0
326,2016-07-04 06:10:00,60,8,1007,5,1,29978.04,,30373.0,12006.0,15494.6,12006.0
327,2016-07-04 06:25:00,61,8,1600,5,1,31607.17,,40151.0,17071.0,21641.9,17071.0
328,2016-07-04 06:30:00,22,9,1100,5,2,26709.89,,19703.0,7954.0,33698.4,7954.0
329,2016-07-05 01:55:00,9,1,1200,4,3,60125.28,,11835.0,5313.0,19654.0,5313.0
330,2016-07-05 02:10:00,63,1,900,3,1,27741.09,,14067.5,6196.5,8811.62,6196.5
331,2016-07-05 02:25:00,9,2,1200,4,3,18769.48,,9018.5,5931.5,16391.0,5931.5
332,2016-07-05 02:30:00,64,1,1000,2,2,5993.55,,7237.0,3659.0,7093.22,3659.0
333,2016-07-05 02:45:00,63,2,1150,3,1,19944.11,,14544.5,5841.5,7369.06,5841.5
334,2016-07-05 03:00:00,9,3,1900,4,3,40408.16,,11064.0,5913.0,18729.9,5913.0
335,2016-07-05 03:05:00,64,2,1000,2,2,5608.3,,7336.0,4387.0,6056.66,4387.0
336,2016-07-05 03:20:00,63,3,1350,3,1,16538.89,,12414.0,5042.0,10147.5,5042.0
337,2016-07-05 03:30:00,9,4,1000,4,3,42228.79,,12878.5,6152.5,20498.6,6152.5
338,2016-07-05 03:40:00,64,3,1300,2,2,6446.77,,8572.0,4857.0,8721.38,4857.0
339,2016-07-05 03:55:00,63,4,1350,3,1,16395.41,,22672.5,10006.0,11293.3,10006.0
340,2016-07-05 04:00:00,9,5,1000,4,3,16638.59,,8848.0,1910.5,17016.9,1910.5
341,2016-07-05 04:15:00,64,4,1600,2,2,16073.1,,13677.5,6855.5,13479.1,6855.5
342,2016-07-05 04:30:00,9,6,1300,4,3,38175.14,,19101.5,9634.5,29111.6,9634.5
343,2016-07-05 04:35:00,63,5,1150,3,1,14027.95,,25008.5,10494.5,14312.9,10494.5
344,2016-07-05 04:50:00,64,5,1300,2,2,12265.27,,18008.0,8172.0,16865.1,8172.0
345,2016-07-05 05:00:00,9,7,1300,4,3,25970.64,,20703.5,10867.0,32235.1,10867.0
346,2016-07-05 05:10:00,63,6,1570,3,1,15681.87,,25195.5,13164.0,14904.2,13164.0
347,2016-07-05 05:25:00,64,6,1300,2,2,17544.92,,19286.5,9661.5,19630.6,9661.5
348,2016-07-05 05:30:00,9,8,1300,4,3,19513.64,,17261.5,9524.5,29044.0,9524.5
349,2016-07-05 05:45:00,63,7,1350,3,1,56945.05,,55109.0,20750.0,24715.7,20750.0
350,2016-07-05 06:00:00,9,9,1900,4,3,55906.19,,22802.0,8211.0,34541.4,8211.0
351,2016-07-05 06:05:00,64,7,1600,2,2,13084.33,,19452.0,7887.5,16531.1,7887.5
352,2016-07-05 06:25:00,63,8,900,3,1,32103.63,,46498.0,18726.5,23371.1,18726.5
353,2016-07-05 06:30:00,9,10,1200,4,3,54252.07,,23750.0,9407.2,49329.5,9407.2
354,2016-07-05 06:45:00,64,8,1000,2,2,45084.21,,32682.5,11146.5,25852.6,11146.5
355,2016-07-06 02:23:00,66,1,1200,8,1,74349.51,,12568.5,4018.0,8853.34,4018.0
356,2016-07-06 02:53:00,66,2,1200,8,1,62717.62,,13615.0,3788.5,13390.6,3788.5
357,2016-07-06 03:00:00,15,1,1600,1,3,73780.94,,24750.5,12138.5,36865.5,12138.5
358,2016-07-06 03:15:00,67,1,1200,3,2,48072.78,,26811.5,13010.5,15528.1,13010.5
359,2016-07-06 03:23:00,66,3,1200,8,1,30297.28,,15248.0,5985.5,11337.9,5985.5
360,2016-07-06 03:30:00,15,2,1200,1,3,51981.75,,17299.0,10633.0,31550.9,10633.0
361,2016-07-06 03:45:00,67,2,1200,3,2,63672.8,,28831.0,10440.0,16518.0,10440.0
362,2016-07-06 03:53:00,66,4,1200,8,1,37254.74,,16807.0,7154.5,14317.4,7154.5
363,2016-07-06 04:00:00,15,3,2100,1,3,85139.52,,20587.5,10932.5,33739.5,10932.5
364,2016-07-06 04:15:00,67,3,1250,3,2,75422.09,,35924.5,17387.0,21923.1,17387.0
365,2016-07-06 04:23:00,66,5,1200,8,1,33112.94,,17916.5,7755.0,15303.8,7755.0
366,2016-07-06 04:30:00,15,4,1500,1,3,67149.48,,26317.5,12407.0,41417.6,12407.0
367,2016-07-06 04:45:00,67,4,1580,3,2,60161.31,,43699.0,21507.0,29123.0,21507.0
368,2016-07-06 04:53:00,66,6,1200,8,1,47245.45,,15886.0,4113.0,12343.8,4113.0
369,2016-07-06 05:00:00,15,5,1300,1,3,99735.45,,32590.0,16346.5,47790.8,16346.5
370,2016-07-06 05:04:00,19,1,1300,5,2,8082.1,,6475.5,2080.0,13953.7,2080.0
371,2016-07-06 05:15:00,67,5,1100,3,2,74893.29,,40973.5,19256.0,35545.1,19256.0
372,2016-07-06 05:23:00,66,7,1400,8,1,36919.18,,23765.0,10180.5,19663.4,10180.5
373,2016-07-06 05:30:00,15,6,1300,1,3,89126.35,,35881.0,16516.0,54934.7,16516.0
374,2016-07-06 05:35:00,19,2,1000,5,2,6018.98,,9306.0,3630.5,18225.3,3630.5
375,2016-07-06 05:45:00,67,6,1910,3,2,77285.04,,54990.5,23850.0,31301.2,23850.0
376,2016-07-06 05:53:00,66,8,1400,8,1,55463.69,,34355.0,13033.5,23215.0,13033.5
377,2016-07-06 06:00:00,15,7,1400,1,3,101104.69,,42511.0,20102.0,66592.4,20102.0
378,2016-07-06 06:05:00,19,3,1400,5,2,33290.31,,7843.5,2323.0,13127.8,2323.0
379,2016-07-06 06:15:00,67,7,1250,3,2,128827.4,,65627.5,26839.5,44902.0,26839.5
380,2016-07-06 06:23:00,66,9,1600,8,1,24420.32,,27673.0,10546.5,27918.4,10546.5
381,2016-07-06 06:30:00,15,8,1600,1,3,89233.91,,47859.0,18599.0,75887.2,18599.0
382,2016-07-06 06:40:00,19,4,1000,5,2,65384.36,,16677.5,5238.0,26354.6,5238.0
383,2016-07-06 07:15:00,19,5,1200,5,2,53206.84,,29512.5,8519.5,43807.4,8519.5
384,2016-07-06 07:50:00,19,6,1700,5,2,31655.12,,25246.0,9607.5,42047.9,9607.5
385,2016-07-06 08:30:00,19,7,1200,5,2,34122.1,,26802.0,10360.0,45334.5,10360.0
386,2016-07-07 01:55:00,70,2,1006,7,1,9149.39,,10547.5,5455.0,6424.72,5455.0
387,2016-07-07 02:13:00,71,1,1600,6,2,36879.76,,16601.0,4848.5,9581.55,4848.5
388,2016-07-07 02:30:00,70,3,1610,7,1,20017.88,,14487.0,6560.5,7692.89,6560.5
389,2016-07-07 02:38:00,39,1,1200,5,1,9699.65,,5872.0,2989.5,5411.22,2989.5
390,2016-07-07 02:48:00,71,2,1100,6,2,36503.0,,18144.5,6708.5,12143.8,6708.5
391,2016-07-07 03:00:00,32,1,1000,4,3,55479.41,,9406.5,1629.0,11731.3,1629.0
392,2016-07-07 03:05:00,70,4,1206,7,1,9319.03,,16649.5,9037.5,8337.95,9037.5
393,2016-07-07 03:13:00,39,2,1300,5,1,12807.6,,8127.5,3582.0,6695.42,3582.0
394,2016-07-07 03:25:00,71,3,1000,6,2,49915.76,,13817.0,2735.5,6278.23,2735.5
395,2016-07-07 03:30:00,32,2,1200,4,3,37888.83,,16129.0,6328.0,24802.5,6328.0
396,2016-07-07 03:40:00,70,5,1206,7,1,29465.71,,21881.0,10081.5,12578.7,10081.5
397,2016-07-07 03:48:00,39,3,2000,5,1,19435.98,,7299.0,3072.5,6672.75,3072.5
398,2016-07-07 04:00:00,32,3,1200,4,3,66446.48,,18932.5,7728.5,30327.5,7728.5
399,2016-07-07 04:05:00,71,4,1000,6,2,4830.31,,21035.9,9926.0,11671.4,9926.0
400,2016-07-07 04:12:00,72,1,1200,10,1,10333.33,,9325.5,3165.0,13217.6,3165.0
401,2016-07-07 04:20:00,70,6,1106,7,1,13610.54,,21615.5,10292.5,13386.7,10292.5
402,2016-07-07 04:27:00,39,4,1050,5,1,5655.0,,5574.0,2653.0,4423.72,2653.0
403,2016-07-07 04:30:00,32,4,1400,4,3,16474.53,,12256.5,5917.0,23256.8,5917.0
404,2016-07-07 04:40:00,71,5,1000,6,2,58457.53,,21720.0,8519.5,17105.3,8519.5
405,2016-07-07 04:47:00,72,2,1200,10,1,34208.55,,11781.0,3714.5,23659.3,3714.5
406,2016-07-07 04:55:00,70,7,2215,7,1,12215.72,,31631.5,14581.0,18254.9,14581.0
407,2016-07-07 05:00:00,32,5,1400,4,3,20644.66,,14759.0,7439.5,29350.1,7439.5
408,2016-07-07 05:07:00,39,5,1100,5,1,24076.24,,15528.0,4851.0,13207.9,4851.0
409,2016-07-07 05:15:00,71,6,1300,6,2,48375.61,,25820.0,9884.5,22156.8,9884.5
410,2016-07-07 05:22:00,72,3,1416,10,1,26250.45,,11425.5,3193.5,17977.5,3193.5
411,2016-07-07 05:30:00,32,6,1200,4,3,72589.24,,23908.0,10887.5,40976.6,10887.5
412,2016-07-07 05:35:00,70,8,1206,7,1,4448.6,,32860.0,14593.5,13803.8,14593.5
413,2016-07-07 05:42:00,39,6,1200,5,1,19099.68,,14009.0,4889.0,16255.8,4889.0
414,2016-07-07 05:55:00,71,7,1500,6,2,40354.3,,30736.0,12525.5,23381.3,12525.5
415,2016-07-07 06:00:00,32,7,1200,4,3,27918.04,,21507.5,8974.0,42603.0,8974.0
416,2016-07-07 06:04:00,72,4,1416,10,1,13099.2,,8135.0,3782.5,19060.2,3782.5
417,2016-07-07 06:15:00,70,9,1410,7,1,34360.51,,32585.5,12623.0,21405.0,12623.0
418,2016-07-07 06:22:00,39,7,1300,5,1,16543.05,,16219.5,6481.5,14401.0,6481.5
419,2016-07-07 06:30:00,32,8,1600,4,3,63445.53,,31654.0,13469.5,49431.9,13469.5
420,2016-07-07 06:35:00,71,8,1400,6,2,21337.26,,36826.5,14052.0,18773.2,14052.0
421,2016-07-07 06:42:00,72,5,1000,10,1,24779.15,,18263.0,5900.0,27972.7,5900.0
422,2016-07-07 07:20:00,72,6,1000,10,1,20286.01,,22340.0,9070.0,33686.4,9070.0
423,2016-07-07 07:55:00,72,7,2000,10,1,28228.27,,24058.0,9812.5,37761.8,9812.5
424,2016-07-07 08:30:00,72,8,1500,10,1,12035.79,,25558.0,10170.5,48473.7,10170.5
425,2016-07-08 02:08:00,30,1,800,7,1,7677.25,,11804.5,4704.0,12388.1,4704.0
426,2016-07-08 02:20:00,73,1,1000,3,3,5796.03,,9980.0,4914.5,8150.44,4914.5
427,2016-07-08 02:30:00,32,1,2200,4,3,17964.42,,12045.0,4656.5,18466.2,4656.5
428,2016-07-08 02:43:00,30,2,1010,7,1,35777.27,,10241.5,4840.0,11583.2,4840.0
429,2016-07-08 02:55:00,73,2,2200,3,3,15857.82,,9249.5,3883.5,7570.28,3883.5
430,2016-07-08 03:00:00,32,2,1400,4,3,11419.45,,9858.0,5197.0,20395.9,5197.0
431,2016-07-08 03:18:00,30,3,1010,7,1,14686.91,,9801.0,2996.0,10090.0,2996.0
432,2016-07-08 03:30:00,32,3,1600,4,3,32224.77,,19228.5,8933.5,31856.6,8933.5
433,2016-07-08 03:35:00,73,3,1200,3,3,13336.38,,17600.5,6465.0,14241.5,6465.0
434,2016-07-08 03:57:00,30,4,1350,7,1,41487.3,,10705.5,4127.5,11281.4,4127.5
435,2016-07-08 04:00:00,32,4,1200,4,3,29194.01,,10560.5,5805.0,24108.3,5805.0
436,2016-07-08 04:10:00,73,4,1400,3,3,31329.35,,20148.5,5275.5,18956.1,5275.5
437,2016-07-08 04:30:00,32,5,1200,4,3,36304.9,,20759.0,7835.5,28214.1,7835.5
438,2016-07-08 04:37:00,30,5,2180,7,1,16277.78,,14951.5,6833.0,15690.7,6833.0
439,2016-07-08 04:45:00,73,5,1600,3,3,16555.69,,31857.7,11633.3,15657.1,11633.3
440,2016-07-08 05:00:00,32,6,1600,4,3,41634.02,,22057.5,9950.0,35257.3,9950.0
441,2016-07-08 05:13:00,30,6,1690,7,1,27639.41,,18050.5,6061.5,14177.7,6061.5
442,2016-07-08 05:25:00,73,6,1400,3,3,15940.76,,36859.8,15752.6,18458.8,15752.6
443,2016-07-08 05:30:00,32,7,1600,4,3,25235.61,,19252.5,10460.5,33082.9,10460.5
444,2016-07-08 05:50:00,30,7,1200,7,1,43183.67,,35832.9,12207.2,25692.0,12207.2
445,2016-07-08 06:00:00,32,8,2200,4,3,39182.26,,32023.5,14981.5,48429.2,14981.5
446,2016-07-08 06:05:00,73,7,1200,3,3,0.0,,8472.0,4027.0,3068.98,4027.0
449,2016-07-08 06:30:00,32,9,1400,4,3,41455.44,,31799.5,13139.0,45907.8,13139.0
450,2016-07-08 06:40:00,73,8,1000,3,3,0.0,,9275.0,6008.5,5436.68,6008.5
452,2016-07-08 07:00:00,32,10,1200,4,3,49588.19,,42775.5,16714.0,61417.0,16714.0
457,2016-07-09 01:30:00,76,1,1200,1,2,,,,,,
458,2016-07-09 01:35:00,31,1,1000,4,2,14430.45,,3339.5,609.0,3214.07,609.0
459,2016-07-09 01:45:00,77,1,1600,8,1,127840.56,,86189.5,40960.0,148305.0,40960.0
460,2016-07-09 01:50:00,37,2,1150,2,1,12841.92,,12010.0,2959.5,8004.76,2959.5
461,2016-07-09 01:55:00,41,1,1000,8,2,49674.07,,14571.5,4053.5,12469.7,4053.5
462,2016-07-09 02:00:00,42,1,1400,7,1,21340.06,,9235.0,3793.5,7114.81,3793.5
463,2016-07-09 02:05:00,76,2,1100,1,2,48179.45,,59725.5,15168.0,21296.7,15168.0
464,2016-07-09 02:08:00,31,2,1000,4,2,10663.09,,2079.0,381.5,2713.05,381.5
465,2016-07-09 02:12:00,14,1,1350,5,1,74475.45,,45120.5,17768.0,29756.0,17768.0
466,2016-07-09 02:20:00,77,2,1600,8,1,184942.57,,60545.5,30305.0,95595.9,30305.0
467,2016-07-09 02:24:00,37,3,1150,2,1,1231.2,,10823.0,3226.0,5421.77,3226.0
468,2016-07-09 02:28:00,41,2,1950,8,2,30211.73,,15699.5,5657.0,14245.1,5657.0
469,2016-07-09 02:36:00,42,2,1200,7,1,39675.18,,15001.0,4579.0,13584.4,4579.0
470,2016-07-09 02:40:00,76,3,2000,1,2,107872.74,,80733.0,27957.5,31472.6,27957.5
471,2016-07-09 02:43:00,31,3,1350,4,2,7836.8,,3751.0,1141.0,4159.32,1141.0
472,2016-07-09 02:47:00,14,2,1200,5,1,52029.18,,31034.0,12304.0,19928.1,12304.0
473,2016-07-09 02:51:00,78,1,1010,8,3,4231.09,,4351.0,1373.5,3035.48,1373.5
474,2016-07-09 02:55:00,77,3,2000,8,1,150991.0,,67407.5,34447.0,107059.0,34447.0
475,2016-07-09 02:59:00,37,4,1250,2,1,2980.31,,9523.0,3156.0,4485.83,3156.0
476,2016-07-09 03:03:00,41,3,1000,8,2,11590.34,,24846.0,10758.5,24171.9,10758.5
477,2016-07-09 03:11:00,42,3,1200,7,1,23427.22,,14152.5,4853.5,15236.3,4853.5
478,2016-07-09 03:15:00,76,4,1400,1,2,99267.95,,92174.0,43174.0,37757.6,43174.0
479,2016-07-09 03:18:00,46,1,1300,4,1,1093.28,,5391.5,1582.0,5185.5,1582.0
480,2016-07-09 03:20:00,31,4,1150,4,2,3214.84,,8936.0,1842.5,6808.83,1842.5
481,2016-07-09 03:25:00,14,3,2200,5,1,65876.41,,54626.5,22749.0,33429.1,22749.0
482,2016-07-09 03:29:00,78,2,1200,8,3,3982.89,,9359.5,4080.0,6070.35,4080.0
483,2016-07-09 03:33:00,77,4,1600,8,1,204546.82,,113854.0,51528.5,165818.0,51528.5
484,2016-07-09 03:37:00,37,5,1350,2,1,5243.47,,19028.0,6048.5,6438.48,6048.5
485,2016-07-09 03:42:00,41,4,1300,8,2,59369.39,,32097.5,10988.0,27107.9,10988.0
486,2016-07-09 03:46:00,42,4,1800,7,1,8053.95,,8839.0,3438.5,6346.38,3438.5
487,2016-07-09 03:50:00,76,5,1200,1,2,85365.25,,148610.0,72684.0,60752.7,72684.0
488,2016-07-09 03:54:00,46,2,1200,4,1,2278.14,,7143.5,2325.5,5784.3,2325.5
489,2016-07-09 03:58:00,31,5,1150,4,2,7928.87,,8284.0,2778.0,11971.5,2778.0
490,2016-07-09 04:02:00,14,4,1050,5,1,88517.48,,65399.5,31313.5,36077.2,31313.5
491,2016-07-09 04:06:00,78,3,1650,8,3,7315.38,,14568.5,3921.5,6743.46,3921.5
492,2016-07-09 04:10:00,77,5,1200,8,1,294007.72,,126540.0,55336.0,200540.0,55336.0
493,2016-07-09 04:14:00,37,6,1350,2,1,5698.92,,17308.0,6733.5,9921.07,6733.5
494,2016-07-09 04:18:00,41,5,1000,8,2,76519.12,,32026.5,8192.0,25041.6,8192.0
495,2016-07-09 04:22:00,42,5,1400,7,1,41532.46,,27731.0,7831.5,25557.6,7831.5
496,2016-07-09 04:30:00,76,6,2400,1,2,134250.86,,157729.0,68874.5,61221.5,68874.5
497,2016-07-09 04:32:00,46,3,1200,4,1,4701.33,,4567.0,740.5,5937.0,740.5
498,2016-07-09 04:34:00,31,6,1350,4,2,3505.85,,4846.0,1498.0,4502.34,1498.0
499,2016-07-09 04:38:00,19,1,1300,6,2,49536.3,,14642.0,5826.0,31388.4,5826.0
500,2016-07-09 04:42:00,14,5,1200,5,1,104208.06,,82634.5,31634.0,43058.1,31634.0
501,2016-07-09 04:46:00,78,4,1200,8,3,7555.81,,16754.5,5140.0,13061.6,5140.0
502,2016-07-09 04:50:00,77,6,2600,8,1,198673.66,,107016.0,47502.6,144818.0,47502.6
503,2016-07-09 04:54:00,37,7,1200,2,1,11432.03,,11884.5,2543.5,6344.76,2543.5
504,2016-07-09 04:58:00,41,6,1400,8,2,60791.72,,56896.5,23233.5,50252.1,23233.5
505,2016-07-09 05:02:00,42,6,1800,7,1,32809.48,,22326.0,7562.5,15786.4,7562.5
506,2016-07-09 05:06:00,47,1,1300,4,1,4864.34,,9985.5,2154.5,15150.9,2154.5
507,2016-07-09 05:10:00,76,7,1600,1,2,144860.82,,205241.0,74403.5,80036.8,74403.5
508,2016-07-09 05:12:00,46,4,1000,4,1,2216.36,,8016.5,2074.5,5738.5,2074.5
509,2016-07-09 05:14:00,31,7,1880,4,2,4113.13,,5854.5,1542.5,5447.55,1542.5
510,2016-07-09 05:18:00,19,2,1600,6,2,32809.48,,23419.0,6689.0,48626.8,6689.0
511,2016-07-09 05:22:00,14,6,1630,5,1,102162.16,,92699.5,39357.0,50302.0,39357.0
512,2016-07-09 05:26:00,78,5,1425,8,3,3187.99,,18591.5,7187.0,8742.94,7187.0
513,2016-07-09 05:30:00,77,7,1600,8,1,236313.37,,196469.0,99461.0,257581.0,99461.0
514,2016-07-09 05:34:00,37,8,1150,2,1,8047.06,,16174.0,5522.0,7667.19,5522.0
515,2016-07-09 05:38:00,41,7,1300,8,2,45057.35,,53048.5,20114.0,38529.2,20114.0
516,2016-07-09 05:42:00,42,7,1100,7,1,9765.01,,15555.5,5807.5,13795.6,5807.5
517,2016-07-09 05:46:00,47,2,1200,4,1,14607.76,,12572.0,3346.5,16109.0,3346.5
518,2016-07-09 05:50:00,76,8,1400,1,2,174367.93,,214528.0,85308.0,84322.5,85308.0
519,2016-07-09 05:52:00,46,5,1000,4,1,1221.6,,6106.5,1720.5,4810.0,1720.5
520,2016-07-09 05:54:00,31,8,1350,4,2,5780.01,,6623.0,1622.5,9562.72,1622.5
521,2016-07-09 05:58:00,19,3,1400,6,2,68918.75,,38189.5,8701.0,69339.5,8701.0
522,2016-07-09 06:02:00,14,7,1350,5,1,88431.62,,97278.5,39004.5,53685.1,39004.5
523,2016-07-09 06:06:00,78,6,920,8,3,2829.95,,14050.0,2841.0,5542.72,2841.0
524,2016-07-09 06:10:00,77,8,1200,8,1,245465.16,,193955.0,83041.0,236988.0,83041.0
525,2016-07-09 06:14:00,37,9,2050,2,1,12375.56,,25766.0,8558.0,11474.1,8558.0
526,2016-07-09 06:18:00,41,8,1000,8,2,31160.34,,48474.0,19801.5,36881.1,19801.5
527,2016-07-09 06:22:00,42,8,900,7,1,25724.39,,33440.5,10261.5,21758.7,10261.5
528,2016-07-09 06:26:00,47,3,1200,4,1,8519.98,,15002.5,3776.0,25345.6,3776.0
529,2016-07-09 06:30:00,76,9,1000,1,2,99888.7,,176802.0,66999.4,62687.3,66999.4
530,2016-07-09 06:32:00,46,6,1000,4,1,1052.96,,7874.0,2337.0,7503.5,2337.0
531,2016-07-09 06:34:00,19,4,1300,6,2,27495.02,,23521.0,7727.0,46581.5,7727.0
532,2016-07-09 06:38:00,14,8,1110,5,1,68438.76,,97608.0,42865.0,56429.6,42865.0
533,2016-07-09 06:45:00,77,9,1400,8,1,234411.33,,186946.0,68801.5,240591.0,68801.5
534,2016-07-09 06:50:00,49,1,1200,6,1,17751.27,,22482.0,6084.5,17573.9,6084.5
535,2016-07-09 06:56:00,41,9,1300,8,2,84353.04,,98755.5,34741.0,75637.7,34741.0
536,2016-07-09 07:00:00,47,4,1600,4,1,11658.94,,11012.0,3225.0,18111.9,3225.0
537,2016-07-09 07:10:00,19,5,1300,6,2,59194.47,,51342.5,16001.5,74373.8,16001.5
538,2016-07-09 07:18:00,46,7,1600,4,1,22694.18,,22603.0,5663.5,19956.1,5663.5
539,2016-07-09 07:25:00,49,2,1050,6,1,21087.1,,19381.0,5912.5,19741.0,5912.5
540,2016-07-09 07:35:00,47,5,1300,4,1,6540.99,,6575.5,2243.5,16461.6,2243.5
541,2016-07-09 07:45:00,19,6,2000,6,2,33352.89,,43044.5,14781.5,68513.9,14781.5
